id,date,title,upv,pv,ply,toc,atoc,cply,cpv,cupv
100056311,2017-01-31,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),9223,12071,36759,11785:52:00,00:19:12,379915,128566,95736
100056311,2017-02-01,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),10230,13381,42792,13866:12:29,00:19:12,422707,141947,105966
100056311,2017-02-02,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),8707,11542,36832,11990:38:04,00:19:48,459539,153489,114673
100056311,2017-02-03,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),9116,12139,37559,12161:00:50,00:19:12,497098,165628,123789
100056311,2017-02-04,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),10559,14063,42847,13745:40:57,00:19:12,539945,179691,134348
100056311,2017-02-05,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),10374,13766,42623,13630:03:46,00:19:12,582568,193457,144722
100056311,2017-02-06,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),7194,9166,28559,9247:54:17,00:19:12,611127,202623,151916
100056311,2017-02-07,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),6872,8828,27023,8815:59:40,00:19:48,638150,211451,158788
100056311,2017-02-08,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),7005,8943,28008,9113:47:14,00:19:48,666158,220394,165793
100056311,2017-02-09,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),6987,8958,28072,9142:26:06,00:19:48,694230,229352,172780
100056311,2017-02-10,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),7404,9588,30010,9760:03:01,00:19:48,724240,238940,180184
100056311,2017-02-11,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),10763,14192,44286,14296:28:45,00:19:12,768526,253132,190947
100056311,2017-02-12,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),10976,14667,45544,14586:01:56,00:19:12,814070,267799,201923
100056311,2017-02-13,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),6958,8970,28116,9140:24:20,00:19:48,842186,276769,208881
100056311,2017-02-14,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),7095,9247,28247,9208:08:44,00:19:48,870433,286016,215976
100056311,2017-02-15,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),7377,9439,29633,9635:21:45,00:19:48,900066,295455,223353
100056311,2017-02-16,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),5583,7133,22315,7237:59:46,00:19:12,922381,302588,228936
100056311,2017-02-17,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),5886,7562,23773,7704:58:34,00:19:12,946154,310150,234822
100056311,2017-02-18,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),7643,10095,30982,9974:15:12,00:19:12,977136,320245,242465
100056311,2017-02-19,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),7090,9303,30048,9712:45:24,00:19:12,1007184,329548,249555
100056311,2017-02-20,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),5034,6593,21074,6699:44:38,00:19:12,1028258,336141,254589
100056311,2017-02-21,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),5264,6750,20010,6465:08:01,00:19:12,1048268,342891,259853
100056311,2017-02-22,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),5218,6621,20169,6493:18:32,00:19:12,1068437,349512,265071
100056311,2017-02-23,Đội Cứu Trợ Cún Con (Phần 1) (26 Tập),4727,6144,18847,6032:12:16,00:19:12,1087284,355656,269798
100056788,2017-01-25,FAPtv - Cơm Nguội,4831,7524,28495,3950:25:11,00:08:24,28495,7524,4831
100056788,2017-01-26,FAPtv - Cơm Nguội,4054,6651,23779,3206:33:47,00:07:48,52274,14175,8885
100056788,2017-01-27,FAPtv - Cơm Nguội,3998,7122,22019,3024:34:49,00:08:24,74293,21297,12883
100056788,2017-01-28,FAPtv - Cơm Nguội,5323,9940,32541,3657:03:01,00:06:36,106834,31237,18206
100056788,2017-01-29,FAPtv - Cơm Nguội,4156,7872,30280,3976:57:48,00:07:48,137114,39109,22362
100056788,2017-02-02,FAPtv - Cơm Nguội,4506,7581,28538,4052:37:51,00:08:24,165652,46690,26868
100056788,2017-02-03,FAPtv - Cơm Nguội,5161,8190,32293,4666:30:16,00:08:24,197945,54880,32029
100056788,2017-02-04,FAPtv - Cơm Nguội,5286,9285,33869,4838:12:45,00:08:24,231814,64165,37315
100056788,2017-02-05,FAPtv - Cơm Nguội,4942,8964,32999,4699:52:00,00:08:24,264813,73129,42257
100056788,2017-02-07,FAPtv - Cơm Nguội,4306,8783,27884,3852:45:07,00:08:24,292697,81912,46563
100056788,2017-02-08,FAPtv - Cơm Nguội,4150,8254,28157,4044:16:05,00:08:24,320854,90166,50713
100056788,2017-02-10,FAPtv - Cơm Nguội,3721,7873,25797,3544:06:11,00:08:24,346651,98039,54434
100056788,2017-02-11,FAPtv - Cơm Nguội,4707,10130,35242,4739:51:45,00:07:48,381893,108169,59141
100056788,2017-02-14,FAPtv - Cơm Nguội,4623,7093,22461,3708:56:12,00:10:12,404354,115262,63764
100056788,2017-02-15,FAPtv - Cơm Nguội,4616,7531,24044,3707:05:44,00:09:00,428398,122793,68380
100058180,2017-02-06,Đại Chiến Gundam (Phần 2) (25 Tập),5187,10239,17713,5275:40:39,00:18:00,17713,10239,5187
100058180,2017-02-07,Đại Chiến Gundam (Phần 2) (25 Tập),5695,9347,22585,7171:40:35,00:19:12,40298,19586,10882
100058180,2017-02-08,Đại Chiến Gundam (Phần 2) (25 Tập),6344,10164,25243,8015:47:57,00:19:12,65541,29750,17226
100058180,2017-02-09,Đại Chiến Gundam (Phần 2) (25 Tập),6283,10070,25548,8133:43:56,00:19:12,91089,39820,23509
100058180,2017-02-10,Đại Chiến Gundam (Phần 2) (25 Tập),7056,11076,27984,8838:58:24,00:19:12,119073,50896,30565
100058180,2017-02-11,Đại Chiến Gundam (Phần 2) (25 Tập),7352,12064,32642,10373:08:16,00:19:12,151715,62960,37917
100058180,2017-02-12,Đại Chiến Gundam (Phần 2) (25 Tập),6534,10758,26657,8383:32:01,00:18:36,178372,73718,44451
100059143,2017-01-26,Thách Thức Danh Hài (Mùa 3),16713,22318,27628,17984:09:36,00:39:00,27628,22318,16713
100059143,2017-01-27,Thách Thức Danh Hài (Mùa 3),11088,14146,19632,12863:40:33,00:39:36,47260,36464,27801
100059143,2017-01-28,Thách Thức Danh Hài (Mùa 3),10466,14286,20559,13389:10:52,00:39:00,67819,50750,38267
100059143,2017-01-29,Thách Thức Danh Hài (Mùa 3),5252,7543,10775,7158:40:29,00:39:36,78594,58293,43519
100059143,2017-01-30,Thách Thức Danh Hài (Mùa 3),4512,6834,9073,5929:41:37,00:39:00,87667,65127,48031
100059143,2017-01-31,Thách Thức Danh Hài (Mùa 3),4381,7000,8877,5690:14:25,00:38:24,96544,72127,52412
100059143,2017-02-01,Thách Thức Danh Hài (Mùa 3),11585,20986,22088,13444:43:00,00:36:36,118632,93113,63997
100059143,2017-02-02,Thách Thức Danh Hài (Mùa 3),15699,20646,28730,18332:33:17,00:38:24,147362,113759,79696
100059143,2017-02-03,Thách Thức Danh Hài (Mùa 3),12810,16604,24136,15307:25:49,00:37:48,171498,130363,92506
100059143,2017-02-04,Thách Thức Danh Hài (Mùa 3),10160,13628,20031,12645:41:16,00:37:48,191529,143991,102666
100059143,2017-02-05,Thách Thức Danh Hài (Mùa 3),7336,10730,14640,9132:17:20,00:37:12,206169,154721,110002
100059143,2017-02-06,Thách Thức Danh Hài (Mùa 3),6102,9568,12034,7426:52:08,00:37:12,218203,164289,116104
100059143,2017-02-07,Thách Thức Danh Hài (Mùa 3),5712,9582,11193,6849:37:12,00:36:36,229396,173871,121816
100059143,2017-02-08,Thách Thức Danh Hài (Mùa 3),8046,15173,15159,8726:53:12,00:34:48,244555,189044,129862
100059143,2017-02-09,Thách Thức Danh Hài (Mùa 3),16340,24882,27943,17863:05:36,00:38:24,272498,213926,146202
100059143,2017-02-10,Thách Thức Danh Hài (Mùa 3),12871,16384,22871,15600:33:43,00:40:48,295369,230310,159073
100059143,2017-02-11,Thách Thức Danh Hài (Mùa 3),8577,11864,16211,10499:33:51,00:39:00,311580,242174,167650
100059143,2017-02-12,Thách Thức Danh Hài (Mùa 3),7246,10784,13700,8829:51:56,00:38:24,325280,252958,174896
100059143,2017-02-13,Thách Thức Danh Hài (Mùa 3),5002,8380,10076,6322:35:40,00:37:48,335356,261338,179898
100059143,2017-02-14,Thách Thức Danh Hài (Mùa 3),5408,9902,9980,6032:39:36,00:36:00,345336,271240,185306
100059143,2017-02-15,Thách Thức Danh Hài (Mùa 3),6823,13674,12975,7646:36:10,00:35:24,358311,284914,192129
100059143,2017-02-16,Thách Thức Danh Hài (Mùa 3),16087,23147,27807,16882:07:05,00:36:36,386118,308061,208216
100059143,2017-02-17,Thách Thức Danh Hài (Mùa 3),16936,23176,30243,19112:56:37,00:37:48,416361,331237,225152
100059143,2017-02-18,Thách Thức Danh Hài (Mùa 3),12436,19299,23247,14434:25:19,00:37:12,439608,350536,237588
100059143,2017-02-19,Thách Thức Danh Hài (Mùa 3),10403,17825,20467,12741:37:12,00:37:12,460075,368361,247991
100059143,2017-02-20,Thách Thức Danh Hài (Mùa 3),7562,14038,14859,9099:30:57,00:36:36,474934,382399,255553
100059143,2017-02-21,Thách Thức Danh Hài (Mùa 3),7104,14344,13441,7996:04:40,00:35:24,488375,396743,262657
100059143,2017-02-22,Thách Thức Danh Hài (Mùa 3),9494,21276,18039,10418:34:24,00:34:48,506414,418019,272151
100059143,2017-02-23,Thách Thức Danh Hài (Mùa 3),21886,36855,36158,22272:31:20,00:37:12,542572,454874,294037
100059166,2017-01-26,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),6205,10366,11219,5792:45:53,00:31:12,11219,10366,6205
100059166,2017-01-27,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),6560,9561,12823,7024:50:40,00:33:00,24042,19927,12765
100059166,2017-01-28,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),5390,8033,11636,6446:01:55,00:33:00,35678,27960,18155
100059166,2017-02-01,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),4011,8231,10854,5606:12:44,00:31:12,46532,36191,22166
100059166,2017-02-02,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),5237,12909,12248,5994:54:38,00:29:24,58780,49100,27403
100059166,2017-02-03,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),4433,11952,11122,5556:06:36,00:30:00,69902,61052,31836
100059166,2017-02-09,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),6325,12303,12412,6738:29:09,00:32:24,82314,73355,38161
100059166,2017-02-10,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),8280,12397,16735,9126:10:10,00:33:00,99049,85752,46441
100059166,2017-02-11,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),6345,9549,14283,7821:01:46,00:33:00,113332,95301,52786
100059166,2017-02-16,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),6519,11472,12310,5970:10:28,00:28:48,125642,106773,59305
100059166,2017-02-17,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),9082,13506,18541,9177:18:21,00:29:24,144183,120279,68387
100059166,2017-02-18,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),6835,10087,15430,7914:19:14,00:30:36,159613,130366,75222
100059166,2017-02-23,Tuổi Thanh Xuân (Phần 2) (Forever Young 2),6307,11571,12474,5943:31:50,00:28:48,172087,141937,81529
100059184,2017-01-29,Giọng Ải Giọng Ai,13296,20515,22776,19665:02:04,00:51:36,22776,20515,13296
100059184,2017-01-30,Giọng Ải Giọng Ai,12144,16296,21380,20307:13:37,00:57:00,44156,36811,25440
100059184,2017-01-31,Giọng Ải Giọng Ai,8644,12500,15946,15350:14:18,00:57:36,60102,49311,34084
100059184,2017-02-01,Giọng Ải Giọng Ai,7755,11961,14725,14055:21:12,00:57:00,74827,61272,41839
100059184,2017-02-02,Giọng Ải Giọng Ai,6899,11714,13089,12415:23:06,00:57:00,87916,72986,48738
100059184,2017-02-03,Giọng Ải Giọng Ai,5457,9816,10741,10315:25:20,00:57:36,98657,82802,54195
100059184,2017-02-04,Giọng Ải Giọng Ai,5410,10905,10608,10051:07:11,00:57:00,109265,93707,59605
100059184,2017-02-05,Giọng Ải Giọng Ai,12836,18196,21499,20716:45:29,00:57:36,130764,111903,72441
100059184,2017-02-06,Giọng Ải Giọng Ai,10777,14497,18113,17740:07:37,00:58:48,148877,126400,83218
100059184,2017-02-07,Giọng Ải Giọng Ai,8191,11726,14771,14351:02:49,00:58:12,163648,138126,91409
100059184,2017-02-08,Giọng Ải Giọng Ai,6618,10287,12235,12082:11:41,00:59:24,175883,148413,98027
100059184,2017-02-09,Giọng Ải Giọng Ai,5769,9969,11152,10747:09:34,00:57:36,187035,158382,103796
100059184,2017-02-10,Giọng Ải Giọng Ai,5353,10101,10557,10139:35:02,00:57:36,197592,168483,109149
100059184,2017-02-11,Giọng Ải Giọng Ai,5373,10951,10506,9883:48:42,00:56:24,208098,179434,114522
100059184,2017-02-12,Giọng Ải Giọng Ai,12981,16545,20973,21484:50:56,01:01:12,229071,195979,127503
100059184,2017-02-13,Giọng Ải Giọng Ai,8718,11426,14435,14792:57:04,01:01:12,243506,207405,136221
100059184,2017-02-14,Giọng Ải Giọng Ai,6074,8408,10554,10717:29:07,01:01:12,254060,215813,142295
100059184,2017-02-15,Giọng Ải Giọng Ai,5181,7953,9405,9298:30:24,00:59:24,263465,223766,147476
100059184,2017-02-16,Giọng Ải Giọng Ai,4532,7741,8314,8130:39:28,00:58:48,271779,231507,152008
100059184,2017-02-17,Giọng Ải Giọng Ai,4545,8344,8611,8200:37:54,00:57:00,280390,239851,156553
100059184,2017-02-18,Giọng Ải Giọng Ai,4808,9802,8926,8454:31:50,00:57:00,289316,249653,161361
100059184,2017-02-19,Giọng Ải Giọng Ai,11148,17396,18359,18496:43:48,01:00:36,307675,267049,172509
100059184,2017-02-20,Giọng Ải Giọng Ai,9827,12849,16079,16403:32:24,01:01:12,323754,279898,182336
100059184,2017-02-21,Giọng Ải Giọng Ai,7341,10161,12730,12824:41:58,01:00:36,336484,290059,189677
100059184,2017-02-22,Giọng Ải Giọng Ai,6030,9152,10833,10859:22:30,01:00:00,347317,299211,195707
100059184,2017-02-23,Giọng Ải Giọng Ai,5286,8871,10174,9739:26:38,00:57:36,357491,308082,200993
100059453,2017-01-27,Digimon Phiêu Lưu Ký (Phần 1) (54 Tập),5275,9143,15622,4167:20:56,00:16:12,15622,9143,5275
100059453,2017-02-09,Digimon Phiêu Lưu Ký (Phần 1) (54 Tập),3501,4904,10039,2814:06:13,00:16:48,25661,14047,8776
100059453,2017-02-10,Digimon Phiêu Lưu Ký (Phần 1) (54 Tập),3858,5465,11725,3253:19:26,00:16:48,37386,19512,12634
100059453,2017-02-15,Digimon Phiêu Lưu Ký (Phần 1) (54 Tập),4535,9034,14600,3881:55:46,00:16:12,51986,28546,17169
100059453,2017-02-16,Digimon Phiêu Lưu Ký (Phần 1) (54 Tập),4470,7537,18925,5217:56:33,00:16:48,70911,36083,21639
100059453,2017-02-17,Digimon Phiêu Lưu Ký (Phần 1) (54 Tập),4598,7296,21404,6048:42:47,00:16:48,92315,43379,26237
100059453,2017-02-18,Digimon Phiêu Lưu Ký (Phần 1) (54 Tập),6128,9680,32975,9382:25:02,00:16:48,125290,53059,32365
100059480,2017-01-27,Đội Bóng Tia Chớp (127 Tập),5483,11008,13578,3984:06:28,00:17:24,13578,11008,5483
100059480,2017-01-28,Đội Bóng Tia Chớp (127 Tập),4265,7804,10787,3160:13:17,00:17:24,24365,18812,9748
100059480,2017-01-30,Đội Bóng Tia Chớp (127 Tập),4609,8949,13806,4127:29:12,00:18:00,38171,27761,14357
100059480,2017-01-31,Đội Bóng Tia Chớp (127 Tập),5179,10021,16009,4934:25:58,00:18:36,54180,37782,19536
100059480,2017-02-01,Đội Bóng Tia Chớp (127 Tập),6873,15226,20804,6218:52:59,00:18:00,74984,53008,26409
100059480,2017-02-02,Đội Bóng Tia Chớp (127 Tập),7098,15923,21713,6496:11:24,00:18:00,96697,68931,33507
100059480,2017-02-03,Đội Bóng Tia Chớp (127 Tập),7309,16219,23076,6977:59:51,00:18:00,119773,85150,40816
100059480,2017-02-04,Đội Bóng Tia Chớp (127 Tập),6872,20051,24244,7269:56:35,00:18:00,144017,105201,47688
100059480,2017-02-05,Đội Bóng Tia Chớp (127 Tập),7491,17927,23351,6991:26:40,00:18:00,167368,123128,55179
100059480,2017-02-06,Đội Bóng Tia Chớp (127 Tập),3661,9924,13048,4085:29:34,00:18:36,180416,133052,58840
100059480,2017-02-14,Đội Bóng Tia Chớp (127 Tập),4078,6875,12464,3977:31:24,00:19:12,192880,139927,62918
100059480,2017-02-15,Đội Bóng Tia Chớp (127 Tập),5132,10759,14197,4267:26:00,00:18:00,207077,150686,68050
100059480,2017-02-16,Đội Bóng Tia Chớp (127 Tập),5049,8966,14736,4690:44:52,00:19:12,221813,159652,73099
100059480,2017-02-17,Đội Bóng Tia Chớp (127 Tập),5279,9373,16578,4650:28:10,00:16:48,238391,169025,78378
100059480,2017-02-18,Đội Bóng Tia Chớp (127 Tập),6445,12184,20898,6175:05:55,00:18:00,259289,181209,84823
100059480,2017-02-19,Đội Bóng Tia Chớp (127 Tập),5244,11058,16695,5051:31:42,00:18:00,275984,192267,90067
100059480,2017-02-20,Đội Bóng Tia Chớp (127 Tập),4343,7021,12276,3789:22:45,00:18:36,288260,199288,94410
100059480,2017-02-21,Đội Bóng Tia Chớp (127 Tập),4063,6668,11520,3617:13:23,00:18:36,299780,205956,98473
100059480,2017-02-22,Đội Bóng Tia Chớp (127 Tập),4153,6752,11481,3596:24:14,00:18:36,311261,212708,102626
100060129,2017-02-16,Truyền Thuyết Liêu Trai (Phần 1) (Dark Tales (Part 1)),9565,24704,30370,17298:04:02,00:34:12,30370,24704,9565
100060129,2017-02-17,Truyền Thuyết Liêu Trai (Phần 1) (Dark Tales (Part 1)),8529,16120,34977,21543:57:12,00:37:12,65347,40824,18094
100060129,2017-02-18,Truyền Thuyết Liêu Trai (Phần 1) (Dark Tales (Part 1)),7263,12725,31335,19415:04:34,00:37:12,96682,53549,25357
100060129,2017-02-19,Truyền Thuyết Liêu Trai (Phần 1) (Dark Tales (Part 1)),5942,9741,26023,16182:46:18,00:37:12,122705,63290,31299
100060129,2017-02-20,Truyền Thuyết Liêu Trai (Phần 1) (Dark Tales (Part 1)),5236,8742,21589,13048:37:43,00:36:00,144294,72032,36535
100060129,2017-02-21,Truyền Thuyết Liêu Trai (Phần 1) (Dark Tales (Part 1)),4330,7058,17926,11125:56:53,00:37:12,162220,79090,40865
100060129,2017-02-22,Truyền Thuyết Liêu Trai (Phần 1) (Dark Tales (Part 1)),3733,6309,14737,9028:35:28,00:36:36,176957,85399,44598
100060161,2017-02-17,Sáng Mắt (Open Your Eyes),18014,35973,20205,14720:10:12,00:43:48,20205,35973,18014
100060161,2017-02-18,Sáng Mắt (Open Your Eyes),10537,22519,11659,8382:26:05,00:43:12,31864,58492,28551
100060161,2017-02-19,Sáng Mắt (Open Your Eyes),6252,13698,6910,4987:13:23,00:43:12,38774,72190,34803
100060161,2017-02-20,Sáng Mắt (Open Your Eyes),4510,9422,4867,3461:05:13,00:42:36,43641,81612,39313
100060251,2017-02-05,Cô Phương Bất Tự Thưởng (62 Tập) (General and I),5104,7693,22324,13396:28:09,00:36:00,22324,7693,5104
100060251,2017-02-06,Cô Phương Bất Tự Thưởng (62 Tập) (General and I),4298,6995,16946,10254:48:03,00:36:36,39270,14688,9402
100060251,2017-02-08,Cô Phương Bất Tự Thưởng (62 Tập) (General and I),4445,6897,19707,12081:42:36,00:36:36,58977,21585,13847
100060251,2017-02-09,Cô Phương Bất Tự Thưởng (62 Tập) (General and I),4643,7683,20068,12391:21:37,00:37:12,79045,29268,18490
100060251,2017-02-10,Cô Phương Bất Tự Thưởng (62 Tập) (General and I),4947,7781,20293,12372:29:05,00:36:36,99338,37049,23437
100060251,2017-02-13,Cô Phương Bất Tự Thưởng (62 Tập) (General and I),5566,9009,23798,14469:22:23,00:36:36,123136,46058,29003
100060251,2017-02-14,Cô Phương Bất Tự Thưởng (62 Tập) (General and I),4838,6924,19437,11790:57:07,00:36:36,142573,52982,33841
100060270,2017-01-27,Liên Khúc Nhạc Tết Sôi Động - Tuyệt Đỉnh Remix,13304,18621,102920,4789:09:31,00:03:00,102920,18621,13304
100060270,2017-01-28,Liên Khúc Nhạc Tết Sôi Động - Tuyệt Đỉnh Remix,14863,20084,120394,5641:58:08,00:03:00,223314,38705,28167
100060270,2017-01-29,Liên Khúc Nhạc Tết Sôi Động - Tuyệt Đỉnh Remix,4313,6286,31683,1453:00:05,00:03:00,254997,44991,32480
100060308,2017-01-26,Mặt Nạ Ngôi Sao,3909,5459,6310,4204:29:51,00:40:12,6310,5459,3909
100060308,2017-02-08,Mặt Nạ Ngôi Sao,3842,6355,7529,5031:10:12,00:40:12,13839,11814,7751
100060308,2017-02-09,Mặt Nạ Ngôi Sao,4416,5905,8400,5902:41:30,00:42:00,22239,17719,12167
100060308,2017-02-10,Mặt Nạ Ngôi Sao,3668,4721,7087,5043:52:10,00:42:36,29326,22440,15835
100060308,2017-02-16,Mặt Nạ Ngôi Sao,3961,5465,6959,4703:29:29,00:40:48,36285,27905,19796
100060308,2017-02-17,Mặt Nạ Ngôi Sao,4065,5251,7616,5341:31:50,00:42:00,43901,33156,23861
100060350,2017-01-25,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5992,12311,17052,4401:47:03,00:15:36,17052,12311,5992
100060350,2017-01-26,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),6249,11779,18689,5001:07:51,00:16:12,35741,24090,12241
100060350,2017-01-27,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),6052,11282,18227,4929:08:43,00:16:12,53968,35372,18293
100060350,2017-01-28,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),4969,8758,14294,3945:38:25,00:16:48,68262,44130,23262
100060350,2017-01-30,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),3753,9486,13026,3533:59:00,00:16:12,81288,53616,27015
100060350,2017-01-31,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5277,10600,15870,4236:55:27,00:16:12,97158,64216,32292
100060350,2017-02-01,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),6301,11775,20266,5620:09:38,00:16:48,117424,75991,38593
100060350,2017-02-02,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5385,12515,19279,5378:05:32,00:16:48,136703,88506,43978
100060350,2017-02-03,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),4688,12704,17478,4829:16:45,00:16:48,154181,101210,48666
100060350,2017-02-04,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),6274,13384,22702,6262:45:41,00:16:48,176883,114594,54940
100060350,2017-02-05,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5688,11872,20500,5758:53:08,00:16:48,197383,126466,60628
100060350,2017-02-07,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),4079,7603,11372,3190:56:48,00:16:48,208755,134069,64707
100060350,2017-02-08,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),4617,7604,12690,3578:37:37,00:16:48,221445,141673,69324
100060350,2017-02-09,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5034,8119,14246,3981:04:26,00:16:48,235691,149792,74358
100060350,2017-02-10,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5376,8888,16035,4483:52:42,00:16:48,251726,158680,79734
100060350,2017-02-11,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),6586,11798,21157,5874:23:18,00:16:48,272883,170478,86320
100060350,2017-02-14,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),4068,7494,10853,2953:24:10,00:16:12,283736,177972,90388
100060350,2017-02-15,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),4824,7820,12906,3582:17:16,00:16:48,296642,185792,95212
100060350,2017-02-16,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5315,8645,14749,4136:02:02,00:16:48,311391,194437,100527
100060350,2017-02-17,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5935,10020,17012,4714:19:55,00:16:48,328403,204457,106462
100060350,2017-02-18,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),7046,12017,22740,6272:30:58,00:16:48,351143,216474,113508
100060350,2017-02-19,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5273,11063,19021,5249:51:45,00:16:48,370164,227537,118781
100060350,2017-02-21,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),4318,7929,12086,3300:53:33,00:16:12,382250,235466,123099
100060350,2017-02-22,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5371,9108,14552,4052:55:36,00:16:48,396802,244574,128470
100060350,2017-02-23,Thám Tử Lừng Danh Conan (Phần 2) (Detective Conan (Part 2)),5666,9188,15596,4402:49:58,00:16:48,412398,253762,134136
100060391,2017-01-25,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),7298,11668,21806,12383:05:55,00:34:12,21806,11668,7298
100060391,2017-01-26,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),8507,13169,29112,16580:56:51,00:34:12,50918,24837,15805
100060391,2017-01-27,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),5803,11205,18219,10158:38:26,00:33:36,69137,36042,21608
100060391,2017-01-28,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),4426,10307,14323,7989:43:05,00:33:36,83460,46349,26034
100060391,2017-02-07,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),6562,12666,16865,9518:24:44,00:33:36,100325,59015,32596
100060391,2017-02-08,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),8713,14249,23778,13397:28:50,00:33:36,124103,73264,41309
100060391,2017-02-09,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),7749,14506,21944,12396:04:46,00:33:36,146047,87770,49058
100060391,2017-02-10,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),5419,13273,16314,9186:58:54,00:33:36,162361,101043,54477
100060391,2017-02-11,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),4400,12738,14000,7622:12:21,00:32:24,176361,113781,58877
100060391,2017-02-14,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),6663,13303,17748,9995:43:22,00:33:36,194109,127084,65540
100060391,2017-02-15,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),8675,14338,23611,13497:48:57,00:34:12,217720,141422,74215
100060391,2017-02-16,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),7514,13959,21617,12206:55:57,00:33:36,239337,155381,81729
100060391,2017-02-17,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),5407,14208,16072,8865:49:02,00:33:00,255409,169589,87136
